transaction_id,date,month,product,category,unit_price_rwf,quantity,line_total_rwf,region,client_name,client_type
TXN-01788,2025-06-23,2025-06,Antihistamine Tablets,Cold & Flu,800,43,34400,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01789,2025-06-23,2025-06,Oral Rehydration Salts,Maternal & Child Health,600,53,31800,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01790,2025-06-23,2025-06,Metronidazole 400mg,Antibiotics,900,35,31500,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01791,2025-06-23,2025-06,Cough Syrup 100ml,Cold & Flu,1400,26,36400,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01792,2025-06-23,2025-06,Digital Thermometer,Medical Supplies,5800,9,52200,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01793,2025-06-23,2025-06,Vitamin C 1000mg,Vitamins & Supplements,1900,15,28500,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-01794,2025-06-23,2025-06,Insulin Glargine Pen,Diabetes Care,9500,2,19000,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01795,2025-06-24,2025-06,Coartem 20/120mg,Antimalarials,2200,21,46200,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-01796,2025-06-24,2025-06,Oral Rehydration Salts,Maternal & Child Health,600,65,39000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01797,2025-06-24,2025-06,Insulin Glargine Pen,Diabetes Care,9500,5,47500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01798,2025-06-24,2025-06,Coartem 20/120mg,Antimalarials,2200,21,46200,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01799,2025-06-24,2025-06,Amoxicillin 500mg,Antibiotics,1200,35,42000,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01800,2025-06-24,2025-06,Hydrocortisone Cream 15g,Dermatology,2300,17,39100,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-01801,2025-06-24,2025-06,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,17,42500,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01802,2025-06-24,2025-06,Cough Syrup 100ml,Cold & Flu,1400,27,37800,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01803,2025-06-24,2025-06,Hydrocortisone Cream 15g,Dermatology,2300,18,41400,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01804,2025-06-24,2025-06,Cough Syrup 100ml,Cold & Flu,1400,31,43400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01805,2025-06-25,2025-06,Ibuprofen 400mg,Analgesics & Pain Relief,700,40,28000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01806,2025-06-25,2025-06,Vitamin C 1000mg,Vitamins & Supplements,1900,14,26600,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01807,2025-06-25,2025-06,Insulin Glargine Pen,Diabetes Care,9500,5,47500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01808,2025-06-25,2025-06,Oral Rehydration Salts,Maternal & Child Health,600,43,25800,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01809,2025-06-25,2025-06,Metronidazole 400mg,Antibiotics,900,29,26100,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01810,2025-06-25,2025-06,Oral Rehydration Salts,Maternal & Child Health,600,47,28200,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01811,2025-06-25,2025-06,Paracetamol 500mg,Analgesics & Pain Relief,500,52,26000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01812,2025-06-25,2025-06,Metronidazole 400mg,Antibiotics,900,30,27000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01813,2025-06-25,2025-06,Disposable Syringes (box of 50),Medical Supplies,6200,2,12400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01814,2025-06-25,2025-06,Ibuprofen 400mg,Analgesics & Pain Relief,700,39,27300,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01815,2025-06-25,2025-06,Digital Thermometer,Medical Supplies,5800,3,17400,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01816,2025-06-25,2025-06,Surgical Gloves (box of 100),Medical Supplies,4500,7,31500,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01817,2025-06-25,2025-06,Paracetamol 500mg,Analgesics & Pain Relief,500,55,27500,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01818,2025-06-25,2025-06,Hydrocortisone Cream 15g,Dermatology,2300,13,29900,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01819,2025-06-26,2025-06,Cough Syrup 100ml,Cold & Flu,1400,30,42000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01820,2025-06-26,2025-06,Ciprofloxacin 500mg,Antibiotics,1600,27,43200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01821,2025-06-26,2025-06,Coartem 20/120mg,Antimalarials,2200,20,44000,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01822,2025-06-26,2025-06,Coartem 20/120mg,Antimalarials,2200,17,37400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01823,2025-06-26,2025-06,Metronidazole 400mg,Antibiotics,900,45,40500,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01824,2025-06-26,2025-06,Antihistamine Tablets,Cold & Flu,800,50,40000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01825,2025-06-26,2025-06,Amodiaquine + Artesunate 25mg,Antimalarials,1800,24,43200,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-01826,2025-06-26,2025-06,Surgical Gloves (box of 100),Medical Supplies,4500,9,40500,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01827,2025-06-26,2025-06,Paracetamol 500mg,Analgesics & Pain Relief,500,78,39000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01828,2025-06-27,2025-06,Metronidazole 400mg,Antibiotics,900,37,33300,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01829,2025-06-27,2025-06,Antihistamine Tablets,Cold & Flu,800,42,33600,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01830,2025-06-27,2025-06,Metronidazole 400mg,Antibiotics,900,40,36000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01831,2025-06-27,2025-06,Oral Rehydration Salts,Maternal & Child Health,600,57,34200,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01832,2025-06-27,2025-06,Digital Thermometer,Medical Supplies,5800,9,52200,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01833,2025-06-27,2025-06,Metformin 500mg,Diabetes Care,1300,28,36400,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01834,2025-06-27,2025-06,Quinine Sulphate 300mg,Antimalarials,1500,22,33000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01835,2025-06-27,2025-06,Amlodipine 5mg,Antihypertensives,1700,19,32300,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01836,2025-06-27,2025-06,Amodiaquine + Artesunate 25mg,Antimalarials,1800,18,32400,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01837,2025-06-27,2025-06,Oral Rehydration Salts,Maternal & Child Health,600,60,36000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01838,2025-06-27,2025-06,Ciprofloxacin 500mg,Antibiotics,1600,24,38400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01839,2025-06-27,2025-06,Metronidazole 400mg,Antibiotics,900,39,35100,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01840,2025-06-27,2025-06,Antihistamine Tablets,Cold & Flu,800,41,32800,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01841,2025-06-28,2025-06,Quinine Sulphate 300mg,Antimalarials,1500,22,33000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01842,2025-06-28,2025-06,Ciprofloxacin 500mg,Antibiotics,1600,21,33600,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01843,2025-06-28,2025-06,Amodiaquine + Artesunate 25mg,Antimalarials,1800,20,36000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01844,2025-06-28,2025-06,Losartan 50mg,Antihypertensives,2100,17,35700,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01845,2025-06-28,2025-06,Vitamin C 1000mg,Vitamins & Supplements,1900,14,26600,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-01846,2025-06-28,2025-06,Oral Rehydration Salts,Maternal & Child Health,600,53,31800,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-01847,2025-06-28,2025-06,Insulin Glargine Pen,Diabetes Care,9500,4,38000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01848,2025-06-28,2025-06,Cough Syrup 100ml,Cold & Flu,1400,25,35000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-01849,2025-06-28,2025-06,Cough Syrup 100ml,Cold & Flu,1400,20,28000,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01850,2025-06-28,2025-06,Ciprofloxacin 500mg,Antibiotics,1600,19,30400,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01851,2025-06-28,2025-06,Ibuprofen 400mg,Analgesics & Pain Relief,700,42,29400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01852,2025-06-28,2025-06,Antihistamine Tablets,Cold & Flu,800,41,32800,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01853,2025-06-28,2025-06,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,11,27500,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01854,2025-06-28,2025-06,Disposable Syringes (box of 50),Medical Supplies,6200,8,49600,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01855,2025-06-29,2025-06,Amodiaquine + Artesunate 25mg,Antimalarials,1800,15,27000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01856,2025-06-29,2025-06,Paracetamol 500mg,Analgesics & Pain Relief,500,54,27000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01857,2025-06-29,2025-06,Losartan 50mg,Antihypertensives,2100,12,25200,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01858,2025-06-29,2025-06,Ciprofloxacin 500mg,Antibiotics,1600,17,27200,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01859,2025-06-29,2025-06,Cough Syrup 100ml,Cold & Flu,1400,18,25200,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01860,2025-06-29,2025-06,Prenatal Vitamins,Maternal & Child Health,2800,10,28000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01861,2025-06-29,2025-06,Vitamin C 1000mg,Vitamins & Supplements,1900,15,28500,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01862,2025-06-29,2025-06,Surgical Gloves (box of 100),Medical Supplies,4500,7,31500,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-01863,2025-06-29,2025-06,Losartan 50mg,Antihypertensives,2100,14,29400,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01864,2025-06-29,2025-06,Insulin Glargine Pen,Diabetes Care,9500,2,19000,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01865,2025-06-29,2025-06,Prenatal Vitamins,Maternal & Child Health,2800,11,30800,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01866,2025-06-29,2025-06,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,10,25000,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01867,2025-06-29,2025-06,Vitamin C 1000mg,Vitamins & Supplements,1900,16,30400,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01868,2025-06-29,2025-06,Digital Thermometer,Medical Supplies,5800,3,17400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01869,2025-06-30,2025-06,Metformin 500mg,Diabetes Care,1300,51,66300,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01870,2025-06-30,2025-06,Amoxicillin 500mg,Antibiotics,1200,51,61200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01871,2025-06-30,2025-06,Amlodipine 5mg,Antihypertensives,1700,36,61200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01872,2025-06-30,2025-06,Antihistamine Tablets,Cold & Flu,800,80,64000,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01873,2025-06-30,2025-06,Disposable Syringes (box of 50),Medical Supplies,6200,8,49600,Kigali - Kicukiro,Kicukiro Retail Pharmacy,Retail Pharmacy
TXN-01874,2025-06-30,2025-06,Amlodipine 5mg,Antihypertensives,1700,39,66300,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01875,2025-06-30,2025-06,Quinine Sulphate 300mg,Antimalarials,1500,40,60000,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01876,2025-07-01,2025-07,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,11,27500,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01877,2025-07-01,2025-07,Quinine Sulphate 300mg,Antimalarials,1500,22,33000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01878,2025-07-01,2025-07,Digital Thermometer,Medical Supplies,5800,6,34800,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01879,2025-07-01,2025-07,Antihistamine Tablets,Cold & Flu,800,40,32000,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01880,2025-07-01,2025-07,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,12,38400,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01881,2025-07-01,2025-07,Coartem 20/120mg,Antimalarials,2200,12,26400,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01882,2025-07-01,2025-07,Insulin Glargine Pen,Diabetes Care,9500,4,38000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01883,2025-07-01,2025-07,Paracetamol 500mg,Analgesics & Pain Relief,500,62,31000,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01884,2025-07-01,2025-07,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,8,25600,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01885,2025-07-01,2025-07,Antihistamine Tablets,Cold & Flu,800,39,31200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01886,2025-07-01,2025-07,Disposable Syringes (box of 50),Medical Supplies,6200,4,24800,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01887,2025-07-01,2025-07,Metronidazole 400mg,Antibiotics,900,36,32400,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01888,2025-07-02,2025-07,Amodiaquine + Artesunate 25mg,Antimalarials,1800,18,32400,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01889,2025-07-02,2025-07,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,15,37500,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01890,2025-07-02,2025-07,Surgical Gloves (box of 100),Medical Supplies,4500,9,40500,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01891,2025-07-02,2025-07,Cough Syrup 100ml,Cold & Flu,1400,23,32200,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01892,2025-07-02,2025-07,Amodiaquine + Artesunate 25mg,Antimalarials,1800,22,39600,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-01893,2025-07-02,2025-07,Quinine Sulphate 300mg,Antimalarials,1500,21,31500,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01894,2025-07-02,2025-07,Multivitamin Syrup 100ml,Vitamins & Supplements,3200,14,44800,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01895,2025-07-02,2025-07,Cough Syrup 100ml,Cold & Flu,1400,24,33600,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01896,2025-07-02,2025-07,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,13,32500,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01897,2025-07-02,2025-07,Paracetamol 500mg,Analgesics & Pain Relief,500,69,34500,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01898,2025-07-02,2025-07,Cough Syrup 100ml,Cold & Flu,1400,22,30800,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01899,2025-07-03,2025-07,Amoxicillin 500mg,Antibiotics,1200,43,51600,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01900,2025-07-03,2025-07,Oral Rehydration Salts,Maternal & Child Health,600,82,49200,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01901,2025-07-03,2025-07,Amoxicillin 500mg,Antibiotics,1200,43,51600,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01902,2025-07-03,2025-07,Prenatal Vitamins,Maternal & Child Health,2800,20,56000,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01903,2025-07-03,2025-07,Disposable Syringes (box of 50),Medical Supplies,6200,9,55800,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01904,2025-07-03,2025-07,Cough Syrup 100ml,Cold & Flu,1400,36,50400,Southern Province - Huye,Huye Community Clinic,Private Clinic
TXN-01905,2025-07-03,2025-07,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,46,50600,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01906,2025-07-03,2025-07,Metformin 500mg,Diabetes Care,1300,40,52000,Kigali - Gasabo,Gasabo District Hospital,District Hospital
TXN-01907,2025-07-04,2025-07,Quinine Sulphate 300mg,Antimalarials,1500,19,28500,Southern Province - Huye,Gisenyi Health Post,District Hospital
TXN-01908,2025-07-04,2025-07,Ibuprofen 400mg,Analgesics & Pain Relief,700,42,29400,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-01909,2025-07-04,2025-07,Ibuprofen 400mg,Analgesics & Pain Relief,700,39,27300,Eastern Province - Rwamagana,Rwamagana Health Center,Health Center
TXN-01910,2025-07-04,2025-07,Vitamin C 1000mg,Vitamins & Supplements,1900,17,32300,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01911,2025-07-04,2025-07,Amodiaquine + Artesunate 25mg,Antimalarials,1800,18,32400,Northern Province - Musanze,Musanze District Hospital,Wholesale Distributor
TXN-01912,2025-07-04,2025-07,Ibuprofen 400mg,Analgesics & Pain Relief,700,39,27300,Kigali - Nyarugenge,Nyarugenge Health Center,Health Center
TXN-01913,2025-07-04,2025-07,Amlodipine 5mg,Antihypertensives,1700,19,32300,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-01914,2025-07-04,2025-07,Ferrous Sulphate + Folic Acid,Vitamins & Supplements,1100,23,25300,Kigali - Nyarugenge,Remera Family Pharmacy,Private Clinic
TXN-01915,2025-07-04,2025-07,Metronidazole 400mg,Antibiotics,900,32,28800,Western Province - Rubavu,Rubavu Lakeside Pharmacy,District Hospital
TXN-01916,2025-07-04,2025-07,Vitamin C 1000mg,Vitamins & Supplements,1900,14,26600,Kigali - Kicukiro,Butare Polyclinic,Wholesale Distributor
TXN-01917,2025-07-04,2025-07,Diclofenac Gel 50g,Analgesics & Pain Relief,2500,10,25000,Northern Province - Musanze,Kayonza District Hospital,Health Center
TXN-01918,2025-07-04,2025-07,Surgical Gloves (box of 100),Medical Supplies,4500,5,22500,Kigali - Gasabo,Kigali Wholesale Medical Supplies,Retail Pharmacy
TXN-01919,2025-07-04,2025-07,Digital Thermometer,Medical Supplies,5800,4,23200,Southern Province - Huye,Huye Community Clinic,Private Clinic
